Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-03-04 00:00:00-05:00,25.148179633371676,25.148179633371676,24.97426414489746,24.97426414489746,89500,0.0,0.0,0.0
1993-03-05 00:00:00-05:00,25.009046709071328,25.11339599992976,24.887305869736487,24.90469741821289,40000,0.0,0.0,0.0
1993-03-08 00:00:00-05:00,24.956859415346155,25.461214065551754,24.956859415346155,25.461214065551758,50800,0.0,0.0,0.0
1993-03-09 00:00:00-05:00,25.409056402707115,25.426447953975224,25.32209864636657,25.3742733001709,169300,0.0,0.0,0.0
1993-03-10 00:00:00-05:00,25.374276069870728,25.426450729370117,25.269926750871946,25.426450729370117,194400,0.0,0.0,0.0
1993-03-11 00:00:00-05:00,25.443849422313548,25.513415654500324,25.322108515986688,25.356891632080078,70900,0.0,0.0,0.0
1993-03-12 00:00:00-05:00,25.14818486552724,25.165576417993027,24.939486235937803,25.096010208129883,643600,0.0,0.0,0.0
1993-03-15 00:00:00-05:00,25.078621926143253,25.217754364013672,25.078621926143253,25.217754364013672,310800,0.0,0.0,0.0
1993-03-16 00:00:00-05:00,25.217754364013672,25.287320582948883,25.217754364013672,25.217754364013672,30800,0.0,0.0,0.0
1993-03-17 00:00:00-05:00,25.1829552528016,25.1829552528016,25.026431359655735,25.061214447021484,21800,0.0,0.0,0.0
1993-03-18 00:00:00-05:00,25.165579699812266,25.322103692416487,25.165579699812266,25.217754364013672,59300,0.0,0.0,0.0
1993-03-19 00:00:00-05:00,25.3193644180139,25.3193644180139,25.179574966430664,25.179574966430664,66900,0.213,0.0,0.0
1993-03-22 00:00:00-05:00,24.934941397625003,25.0922045178623,24.917467717598637,25.039783477783203,183400,0.0,0.0,0.0
1993-03-23 00:00:00-05:00,25.10968636271017,25.12716004841839,25.057265305585513,25.092212677001953,55200,0.0,0.0,0.0
1993-03-24 00:00:00-05:00,25.057265305585513,25.19705479125126,24.934949505627984,25.092212677001953,37200,0.0,0.0,0.0
1993-03-25 00:00:00-05:00,25.10968978908235,25.301900358101076,25.074742412897127,25.249479293823242,110100,0.0,0.0,0.0
1993-03-26 00:00:00-05:00,25.23199977888029,25.249473462937686,25.09221030642112,25.109683990478516,101500,0.0,0.0,0.0
1993-03-29 00:00:00-05:00,25.127166309211294,25.336850589955755,25.127166309211294,25.214534759521484,87100,0.0,0.0,0.0
1993-03-30 00:00:00-05:00,25.24947455115539,25.284421920776367,25.214527181534415,25.284421920776367,56000,0.0,0.0,0.0
1993-03-31 00:00:00-05:00,25.354315211664098,25.424209946913344,25.26694679260254,25.26694679260254,111600,0.0,0.0,0.0
1993-04-01 00:00:00-05:00,25.301890736565998,25.301890736565998,25.12715392208695,25.179574966430664,129500,0.0,0.0,0.0
1993-04-02 00:00:00-05:00,24.96989705729873,24.96989705729873,24.655370712280273,24.655370712280273,59400,0.0,0.0,0.0
1993-04-05 00:00:00-04:00,24.84760285768926,24.84760285768926,24.707813249488474,24.777708053588867,172200,0.0,0.0,0.0
1993-04-06 00:00:00-04:00,24.830108085481246,24.830108085481246,24.637897537317773,24.707792282104492,129700,0.0,0.0,0.0
1993-04-07 00:00:00-04:00,24.742727815978874,24.795148849487305,24.690306782470444,24.795148849487305,28000,0.0,0.0,0.0
1993-04-08 00:00:00-04:00,24.900003344388434,24.900003344388434,24.65537173258392,24.76021385192871,180800,0.0,0.0,0.0
1993-04-12 00:00:00-04:00,25.004841886134137,25.127157674535912,24.969894518019345,25.109683990478516,348500,0.0,0.0,0.0
1993-04-13 00:00:00-04:00,25.092214626736112,25.24947781032986,25.07474093967014,25.162109375,146100,0.0,0.0,0.0
1993-04-14 00:00:00-04:00,25.179578262509487,25.19705194624475,25.10968352756845,25.12715721130371,119600,0.0,0.0,0.0
1993-04-15 00:00:00-04:00,25.10968352756845,25.179578262509487,25.02231510889215,25.12715721130371,148600,0.0,0.0,0.0
1993-04-16 00:00:00-04:00,25.14463089503897,25.179578262509487,25.09220984383319,25.12715721130371,47900,0.0,0.0,0.0
1993-04-19 00:00:00-04:00,25.12716191574182,25.19705666376892,25.004846106694398,25.022319793701172,157000,0.0,0.0,0.0
1993-04-20 00:00:00-04:00,24.98737569440875,25.02232307300233,24.7427440442537,24.900007247924805,279500,0.0,0.0,0.0
1993-04-21 00:00:00-04:00,24.952421134777286,24.952421134777286,24.812631660632874,24.882526397705078,67900,0.0,0.0,0.0
1993-04-22 00:00:00-04:00,24.777669621734837,24.987353708801702,24.56798553466797,24.56798553466797,97700,0.0,0.0,0.0
1993-04-23 00:00:00-04:00,24.515582528795512,24.585477275848387,24.42821409497942,24.46316146850586,106000,0.0,0.0,0.0
1993-04-26 00:00:00-04:00,24.4806287819057,24.567997192976026,24.201049866480652,24.270944595336914,62600,0.0,0.0,0.0
1993-04-27 00:00:00-04:00,24.23600923641455,24.533061981201172,24.23600923641455,24.533061981201172,156800,0.0,0.0,0.0
1993-04-28 00:00:00-04:00,24.498106467051645,24.550527522259316,24.445685411843975,24.480632781982422,85900,0.0,0.0,0.0
1993-04-29 00:00:00-04:00,24.533068187201202,24.58548927307129,24.393278624880967,24.58548927307129,85000,0.0,0.0,0.0
1993-04-30 00:00:00-04:00,24.672851064342233,24.760219517119648,24.62042999267578,24.62042999267578,88500,0.0,0.0,0.0
1993-05-03 00:00:00-04:00,24.65539214641318,24.777708053588867,24.550549940262595,24.777708053588867,80500,0.0,0.0,0.0
1993-05-04 00:00:00-04:00,24.83011342636398,24.9524292560505,24.79516604645354,24.865060806274414,149100,0.0,0.0,0.0
1993-05-05 00:00:00-04:00,24.865057033012192,25.022320218744525,24.865057033012192,24.934951782226562,109000,0.0,0.0,0.0
1993-05-06 00:00:00-04:00,24.9000163017949,24.91748999744528,24.83012151919337,24.84759521484375,54700,0.0,0.0,0.0
1993-05-07 00:00:00-04:00,24.86504356083188,24.86504356083188,24.760201493815018,24.795148849487305,68000,0.0,0.0,0.0
1993-05-10 00:00:00-04:00,24.83012151919337,24.98738478004681,24.83012151919337,24.84759521484375,113900,0.0,0.0,0.0
1993-05-11 00:00:00-04:00,24.847590478528446,24.95243263244629,24.777695709249887,24.95243263244629,42600,0.0,0.0,0.0
1993-05-12 00:00:00-04:00,24.8475762028848,24.934944614287346,24.8475762028848,24.917470932006836,31000,0.0,0.0,0.0
1993-05-13 00:00:00-04:00,24.812640588786095,24.812640588786095,24.602956302120297,24.62042999267578,129100,0.0,0.0,0.0
1993-05-14 00:00:00-04:00,24.620424736629833,24.690319483930413,24.585477362979542,24.602951049804688,63500,0.0,0.0,0.0
1993-05-17 00:00:00-04:00,24.67283584475939,24.690309524536133,24.56799376609894,24.690309524536133,34000,0.0,0.0,0.0
1993-05-18 00:00:00-04:00,24.707787484015014,24.725261166818417,24.585471704391175,24.672840118408203,105200,0.0,0.0,0.0
1993-05-19 00:00:00-04:00,24.672838204441426,25.179574966430664,24.515575071410286,25.179574966430664,50200,0.0,0.0,0.0
1993-05-20 00:00:00-04:00,25.179584541452797,25.249479293823242,25.12716347717496,25.249479293823242,98200,0.0,0.0,0.0
1993-05-21 00:00:00-04:00,25.266951411796015,25.301898785809566,25.004846106694398,25.022319793701172,221400,0.0,0.0,0.0
1993-05-24 00:00:00-04:00,25.07473616009793,25.21452562998001,25.07473616009793,25.12715721130371,30500,0.0,0.0,0.0
1993-05-25 00:00:00-04:00,25.231996010774377,25.231996010774377,25.179574966430664,25.179574966430664,191800,0.0,0.0,0.0
1993-05-26 00:00:00-04:00,25.24947092580501,25.51157616032894,25.231997243503415,25.494102478027344,102400,0.0,0.0,0.0
1993-05-27 00:00:00-04:00,25.529046411527403,25.529046411527403,25.371783291949203,25.40673065185547,53800,0.0,0.0,0.0
1993-05-28 00:00:00-04:00,25.389264029639296,25.389264029639296,25.16210612710295,25.284421920776367,79100,0.0,0.0,0.0
1993-06-01 00:00:00-04:00,25.37179336704513,25.61642498353179,25.33684599326132,25.529056549072266,28300,0.0,0.0,0.0
1993-06-02 00:00:00-04:00,25.459155113424153,25.581470889535318,25.35431301961458,25.494102478027344,20300,0.0,0.0,0.0
1993-06-03 00:00:00-04:00,25.441678011761738,25.441678011761738,25.354309611996072,25.40673065185547,21600,0.0,0.0,0.0
1993-06-04 00:00:00-04:00,25.33684586392673,25.33684586392673,25.214530056307773,25.319372177124023,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,25.371799416159,25.371799416159,25.232009887695312,25.232009887695312,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,25.162098242801694,25.162098242801694,25.004835128784183,25.00483512878418,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,25.09221267700195,25.19705479125126,25.057265305585513,25.092212677001953,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,25.074736622363723,25.127157674535912,25.022315570191534,25.109683990478516,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,25.197061069459448,25.24948213964556,25.109692619149254,25.214534759521484,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,25.249469692222284,25.266943373670188,25.179574966430664,25.179574966430664,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,25.21452562998001,25.231999313715267,25.127157211303707,25.12715721130371,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,25.12715392208695,25.179574966430664,25.05725919629533,25.179574966430664,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,25.231999424977914,25.26694679260254,25.17957837354098,25.26694679260254,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,25.252441127648517,25.252441127648517,25.058868408203125,25.058868408203125,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,25.129268975047356,25.129268975047356,25.076476393167006,25.111671447753906,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,25.14686999067205,25.14686999067205,25.0940774014684,25.1292724609375,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,25.129269107238986,25.129269107238986,24.900501251220703,24.900501251220703,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,24.970887064434994,25.23484992980957,24.970887064434994,25.23484992980957,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,25.217252731323242,25.287642829666083,25.199655206737532,25.217252731323242,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.340441591250972,25.49881935119629,25.305246533485345,25.49881935119629,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.463620872338833,25.463620872338833,25.340438186708997,25.375633239746094,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.41082829278319,25.463620872338833,25.340438186708997,25.375633239746094,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.410837271614763,25.410837271614763,25.270057009722162,25.305252075195312,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,25.217257534373893,25.234855062311347,25.076477310874246,25.164464950561523,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,25.129269107238986,25.199659216783072,24.86530619644866,24.900501251220703,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,24.88289100910426,25.0060736378622,24.88289100910426,24.97087860107422,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,24.988489928561222,25.305245434697913,24.95329487232381,25.252452850341797,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.25245153547742,25.322841644287113,25.19965895387015,25.32284164428711,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.287654542458736,25.322849607931886,25.252459476985585,25.305252075195312,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.322834662621272,25.393224752023972,25.14685943911452,25.287639617919922,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.3052431336719,25.446023345820286,25.287645607153355,25.375633239746094,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.358037688273907,25.358037688273907,25.217257465160657,25.270050048828125,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.287637414878976,25.305234935696568,25.164454769155835,25.199649810791016,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.19965204202904,25.19965204202904,25.111664430150448,25.18205451965332,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.164465209748272,25.252452850341797,25.041282512917338,25.252452850341797,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,25.217252405451266,25.23484992980957,25.146862308018044,25.23484992980957,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.199648567799773,25.234843607698934,25.058868408203125,25.058868408203125,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,25.111664430150448,25.18205451965332,25.094066907774728,25.18205451965332,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.25245153547742,25.37563422589438,25.25245153547742,25.32284164428711,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.340447140668463,25.358044673405036,25.217264411512435,25.305252075195312,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.252452850341797,25.305245434697913,25.217257794104388,25.252452850341797,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.305237104557325,25.46361480548988,25.270042059905645,25.393224716186523,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.393233075291437,25.393233075291437,25.217257794104388,25.252452850341797,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.287646589882264,25.41082928029923,25.287646589882264,25.32284164428711,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.37563198672401,25.44602208932241,25.252449307176803,25.340436935424805,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.34043693542481,25.39322951237361,25.270046832826406,25.340436935424805,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.340432184971945,25.340432184971945,25.252444573218572,25.287639617919922,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.358036698691958,25.37563422589438,25.287646589882264,25.32284164428711,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.39323293478965,25.53401315896035,25.34044035072564,25.463623046875,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.446027755737305,25.46362528530559,25.41083269660074,25.446027755737305,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.428430226169024,25.516417874010436,25.428430226169024,25.446027755737305,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.516413451894476,25.516413451894476,25.287645607153355,25.375633239746094,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.39323773476556,25.428432797461006,25.39323773476556,25.41083526611328,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.428432045560893,25.62200488466205,25.428432045560893,25.55161476135254,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.534011776674753,25.639596939086914,25.534011776674753,25.639596939086914,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.727589564925573,25.833174747818564,25.70999203444341,25.78038215637207,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,25.797979686854234,25.797979686854234,25.74518709540774,25.78038215637207,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.727596842413224,25.79798698425293,25.709999306953296,25.79798698425293,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.69241420096595,25.762804376859005,25.69241420096595,25.745206832885742,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.745186271177424,26.02674674987793,25.745186271177424,26.02674674987793,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.026744512609532,26.149927211452173,25.991549455797347,26.044342041015625,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.061944961547855,26.202725217923533,25.956359769266093,26.06194496154785,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,25.991549455797347,26.04434204101562,25.991549455797347,26.044342041015625,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.06192809190917,26.185110736502935,26.06192809190917,26.14991569519043,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.13231689017891,26.220304489135742,26.097121850596178,26.220304489135742,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.1323175314934,26.23790265283277,26.1323175314934,26.185110092163086,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.20271305771028,26.237908105470805,26.07953039054845,26.09712791442871,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.079535779927298,26.14992588999458,26.044340724893658,26.114730834960938,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.114730307010976,26.149925361333093,25.903559981078274,25.93875503540039,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,25.938747115164407,25.938747115164407,25.674784288347947,25.850759506225586,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.745177202898525,25.921152440102205,25.745177202898525,25.903554916381836,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,25.973950287790007,26.149925560742517,25.938755233199508,26.132328033447266,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.220305777815437,26.220305777815437,26.14991569519043,26.14991569519043,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.079537097827806,26.079537097827806,25.956354398985166,26.044342041015625,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,25.93875555979274,26.13232836247776,25.85076792220864,26.114730834960938,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.0795377594531,26.09713528830563,25.991550115190435,26.00914764404297,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,25.994122144795373,26.01182931246894,25.923293474101108,25.958707809448242,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,25.994123813046716,26.047245319476648,25.746223449707035,25.74622344970703,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.781638325124547,25.81705266348323,25.392080603178982,25.65768814086914,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.74622422256835,25.90558874664202,25.710809883885315,25.870174407958984,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,25.94099880319781,26.029534635290634,25.90558447036068,26.01182746887207,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,25.97643341871659,25.99414059896111,25.905604697738493,25.94101905822754,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.13578170477579,26.22431755065918,26.13578170477579,26.22431755065918,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.24203422298612,26.24203422298612,26.153498345040823,26.171205520629883,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.171194608731085,26.242023281555795,26.04724443128784,26.082658767700195,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.082677817831232,26.135799361248406,25.97643473099689,26.029556274414062,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,25.994127432397672,26.1889063164279,25.95871308984672,26.153491973876953,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.188913345336914,26.188913345336914,26.118084641225117,26.188913345336914,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.242027830254326,26.242027830254326,26.064956117499573,26.153491973876953,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.1712023107017,26.277445351205223,26.135787963867188,26.135787963867188,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.17120927053949,26.17120927053949,26.047259023656014,26.064966201782227,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.135786659520225,26.153493832053776,25.90559341658407,26.100372314453125,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.15349197387695,26.206613487703375,26.15349197387695,26.153491973876953,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.188913345336914,26.20662052136486,26.171206169308963,26.188913345336914,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.20662052136486,26.20662052136486,26.153498993281016,26.188913345336914,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.29514971148665,26.525342941284176,26.224321025395106,26.52534294128418,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.64929455178351,26.720123241622137,26.57846586194488,26.667001724243164,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.649284292949975,26.649284292949975,26.560748464734193,26.596162796020508,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.560743090132593,26.613864576312857,26.401378631591797,26.401378631591797,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.489925325755216,26.489925325755216,26.383682309742827,26.436803817749023,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.45450011777206,26.45450011777206,26.365964307471618,26.401378631591797,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.436805559297134,26.543048582308376,26.277441024780273,26.277441024780273,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.295154613833276,26.383690487953928,26.224325914536756,26.348276138305664,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.330564498901367,26.34827167072309,26.242028639792753,26.330564498901367,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.295154613833276,26.365983313129796,26.295154613833276,26.348276138305664,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.383684322466603,26.613877541387453,26.383684322466603,26.543048858642578,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.525341687956356,26.560756029328797,26.507634517270137,26.543048858642578,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.507623824768675,26.63157396957387,26.507623824768675,26.613866806030273,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.578455630377352,26.63157712730682,26.436798305232102,26.596162796020508,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.5784641916657,26.5784641916657,26.13578490799372,26.259735107421875,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.259739964855065,26.259739964855065,25.95871799627615,25.976425170898438,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,25.90559341658407,26.100372314453125,25.79935038138277,26.100372314453125,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.118080790449934,26.206616657536205,26.047252096780916,26.135787963867188,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.312856515356227,26.330563686631702,26.135784802601474,26.153491973876953,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.153497215240236,26.348276138305668,26.082668515943713,26.348276138305664,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.348269706787768,26.41909838879526,26.259733854278398,26.277441024780273,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.330549983351442,26.48991444189224,26.312842821291355,26.401378631591797,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.45453005285071,26.45453005285071,26.31287259607507,26.38370132446289,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.4367912142135,26.52532701868173,26.330548248851624,26.507619857788086,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.525344702603434,26.525344702603434,26.295151457520763,26.36598014831543,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.330576560794302,26.383698100594156,26.224333481194595,26.295162200927734,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.206622464775876,26.277451174140136,26.188915287434813,26.242036819458008,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.171194608731085,26.188901776937264,25.994122926669306,26.082658767700195,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.22431755065918,26.242024719835857,26.082660197245758,26.22431755065918,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.29515015525792,26.34827167072309,26.259735811614476,26.330564498901367,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.401397662778056,26.401397662778056,26.330568963481536,26.348276138305664,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.419108592868653,26.472230124891848,26.242036819458008,26.242036819458008,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.224320764728116,26.38368530685003,26.206613593381235,26.259735107421875,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.40140528052744,26.419112460460724,26.29516220092773,26.295162200927734,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.348272975616762,26.383687321014097,26.295151457520763,26.36598014831543,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.348274970931755,26.472225189208984,26.348274970931755,26.472225189208984,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.507640880584717,26.59617675526937,26.507640880584717,26.560762405395508,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.560756029328797,26.578463200015015,26.507634517270137,26.543048858642578,88800,0.0,0.0,0.0
